name,confirmed,recovered,death,added_date
西双版纳傣族自治州,15,4,-,20200219
玉溪,14,3,1,20200219
大理州,13,10,-,20200219
曲靖,13,6,-,20200219
保山,9,3,-,20200219
红河州,8,3,-,20200219
丽江,7,7,-,20200219
德宏州,5,2,-,20200219
普洱,4,3,-,20200219
楚雄州,4,1,-,20200219
文山,2,0,-,20200219
临沧,1,1,-,20200219
三亚,54,32,1,20200219
海口,34,21,-,20200219
儋州,15,8,-,20200219
万宁,13,4,-,20200219
澄迈,9,1,1,20200219
昌江黎族自治县,7,1,-,20200219
琼海,6,3,1,20200219
临高,6,4,-,20200219
陵水黎族自治县,4,-,-,20200219
东方,3,2,-,20200219
定安,3,2,1,20200219
文昌,3,1,-,20200219
保亭黎族苗族自治县,3,1,-,20200219
乐东黎族自治县,2,-,-,20200219
琼中黎族苗族自治县,1,1,-,20200219
待确认,-,3,-,20200219
贵阳,36,13,1,20200219
遵义,32,15,-,20200219
毕节地区,23,10,-,20200219
黔南州,17,7,-,20200219
六盘水,10,6,1,20200219
黔东南州,10,4,-,20200219
铜仁地区,10,9,-,20200219
黔西南州,4,4,-,20200219
安顺,4,1,-,20200219
晋中,36,15,-,20200219
运城,19,14,-,20200219
太原,19,8,-,20200219
大同,12,6,-,20200219
晋城,10,2,-,20200219
朔州,8,3,-,20200219
长治,8,1,-,20200219
忻州,7,4,-,20200219
吕梁,6,6,-,20200219
阳泉,4,1,-,20200219
临汾,2,1,-,20200219
宝坻区,55,12,1,20200219
河东区,15,7,-,20200219
河北区,12,8,-,20200219
和平区,6,4,-,20200219
南开区,6,1,-,20200219
北辰区,6,1,-,20200219
西青区,4,4,-,20200219
河西区,4,2,-,20200219
宁河区,4,-,-,20200219
东丽区,4,1,-,20200219
滨海新区,3,1,-,20200219
红桥区,2,2,-,20200219
武清区,2,1,-,20200219
津南区,1,1,-,20200219
外地来津人员,6,3,-,20200219
待确认,-,6,2,20200219
沈阳,28,22,-,20200219
大连,19,9,-,20200219
葫芦岛,12,-,1,20200219
锦州,12,6,-,20200219
盘锦,11,4,-,20200219
阜新,8,-,-,20200219
铁岭,7,1,-,20200219
丹东,7,4,-,20200219
朝阳,6,2,-,20200219
鞍山,4,-,-,20200219
辽阳,3,3,-,20200219
本溪,3,3,-,20200219
营口,1,1,-,20200219
兰州,36,20,2,20200219
天水,12,12,-,20200219
平凉,9,1,-,20200219
定西,9,8,-,20200219
甘南州,8,4,-,20200219
陇南,4,4,-,20200219
白银,4,1,-,20200219
临夏州,3,3,-,20200219
庆阳,3,2,-,20200219
张掖,2,2,-,20200219
金昌,1,1,-,20200219
待确认,-,5,-,20200219
长春,45,19,-,20200219
四平,15,4,1,20200219
辽源,7,1,-,20200219
公主岭,6,2,-,20200219
延边,5,4,-,20200219
吉林市,5,3,-,20200219
通化,3,1,-,20200219
松原,2,1,-,20200219
白城,1,-,-,20200219
梅河口,1,1,-,20200219
乌鲁木齐,23,8,-,20200219
伊犁州,18,6,-,20200219
第四师,10,-,-,20200219
第八师,4,1,1,20200219
第九师,4,-,-,20200219
昌吉州,4,2,-,20200219
吐鲁番地区,3,1,-,20200219
巴音郭楞蒙古自治州,3,-,-,20200219
第十二师,3,-,-,20200219
第六师,2,-,-,20200219
第七师,1,1,-,20200219
阿克苏地区,1,1,-,20200219
包头,11,-,-,20200219
鄂尔多斯,11,3,-,20200219
锡林郭勒盟,9,1,-,20200219
赤峰,9,3,-,20200219
巴彦淖尔,8,-,-,20200219
呼伦贝尔,7,1,-,20200219
呼和浩特,7,-,-,20200219
通辽,7,-,-,20200219
乌兰察布,3,1,-,20200219
乌海,2,-,-,20200219
兴安盟,1,-,-,20200219
银川,33,25,-,20200219
吴忠,28,9,-,20200219
固原,5,3,-,20200219
中卫,3,3,-,20200219
宁东管委会,1,1,-,20200219
石嘴山,1,1,-,20200219
西宁,15,11,-,20200219
海北州,3,0,-,20200219
待确认,-,5,-,20200219
拉萨,1,1,-,20200219
武汉,41152,3458,1309,20200217
孝感,3279,449,70,20200217
黄冈,2831,838,78,20200217
荆州,1501,305,37,20200217
鄂州,1274,244,35,20200217
随州,1267,140,24,20200217
襄阳,1155,151,20,20200217
黄石,983,206,15,20200217
荆门,915,132,33,20200217
宜昌,895,156,24,20200217
咸宁,861,181,10,20200217
十堰,612,126,2,20200217
仙桃,531,107,19,20200217
天门,485,39,10,20200217
恩施,249,81,4,20200217
潜江,182,18,6,20200217
神农架林区,10,8,-,20200217
深圳,415,131,2,20200217
广州,339,131,-,20200217
珠海,97,41,-,20200217
东莞,89,15,1,20200217
佛山,84,23,-,20200217
中山,66,39,-,20200217
惠州,58,26,-,20200217
汕头,25,13,-,20200217
江门,23,3,-,20200217
湛江,22,11,-,20200217
肇庆,17,8,1,20200217
梅州,16,7,-,20200217
茂名,14,3,-,20200217
阳江,13,7,-,20200217
清远,12,7,-,20200217
韶关,10,4,-,20200217
揭阳,8,4,-,20200217
汕尾,5,1,-,20200217
潮州,5,1,-,20200217
河源,4,1,-,20200217
信阳,262,84,2,20200217
南阳,154,57,2,20200217
郑州,151,72,-,20200217
驻马店,138,64,-,20200217
商丘,91,30,2,20200217
周口,75,27,-,20200217
平顶山,58,20,1,20200217
新乡,57,17,2,20200217
安阳,51,20,-,20200217
许昌,38,6,-,20200217
漯河,34,12,-,20200217
焦作,32,7,1,20200217
洛阳,31,11,-,20200217
开封,26,7,-,20200217
鹤壁,19,5,-,20200217
濮阳,17,2,-,20200217
三门峡,7,4,-,20200217
济源,5,-,-,20200217
待确认,-,-,6,20200217
温州,503,182,-,20200217
杭州,168,81,-,20200217
宁波,156,62,-,20200217
台州,146,63,-,20200217
金华,55,24,-,20200217
嘉兴,43,11,-,20200217
绍兴,42,18,-,20200217
衢州,21,9,-,20200217
丽水,17,11,-,20200217
湖州,10,4,-,20200217
舟山,10,5,-,20200217
长沙,241,88,1,20200217
岳阳,154,54,1,20200217
邵阳,101,64,1,20200217
常德,79,31,-,20200217
株洲,78,33,-,20200217
娄底,76,35,-,20200217
益阳,59,27,-,20200217
衡阳,48,28,-,20200217
永州,43,28,-,20200217
怀化,40,32,-,20200217
郴州,39,22,-,20200217
湘潭,35,15,-,20200217
湘西州,8,6,-,20200217
张家界,5,5,-,20200217
合肥,171,49,1,20200217
蚌埠,158,13,5,20200217
阜阳,153,37,-,20200217
亳州,108,35,-,20200217
安庆,83,34,-,20200217
六安,68,16,-,20200217
宿州,40,13,-,20200217
马鞍山,36,12,-,20200217
芜湖,31,13,-,20200217
铜陵,28,11,-,20200217
淮北,27,10,-,20200217
淮南,25,8,-,20200217
池州,17,6,-,20200217
滁州,13,7,-,20200217
黄山,9,1,-,20200217
宣城,6,4,-,20200217
南昌,228,89,-,20200217
新余,129,44,-,20200217
上饶,123,35,-,20200217
九江,117,22,-,20200217
宜春,106,24,-,20200217
赣州,76,18,1,20200217
抚州,72,22,-,20200217
萍乡,33,5,-,20200217
吉安,21,10,-,20200217
鹰潭,18,3,-,20200217
景德镇,6,3,-,20200217
赣江新区,1,-,-,20200217
南京,92,32,-,20200217
苏州,86,26,-,20200217
徐州,79,28,-,20200217
淮安,65,21,-,20200217
无锡,55,19,-,20200217
常州,49,20,-,20200217
连云港,48,13,-,20200217
南通,40,16,-,20200217
泰州,37,20,-,20200217
盐城,27,12,-,20200217
扬州,23,8,-,20200217
宿迁,13,7,-,20200217
镇江,12,4,-,20200217
万州区,108,35,3,20200217
江北区,28,3,-,20200217
云阳县,24,16,-,20200217
綦江区,23,6,-,20200217
合川区,23,6,-,20200217
长寿区,21,9,-,20200217
奉节县,20,6,-,20200217
开州区,20,13,1,20200217
忠县,20,10,-,20200217
九龙坡区,20,8,1,20200217
垫江县,20,6,-,20200217
渝中区,20,12,-,20200217
潼南区,18,2,-,20200217
两江新区,17,7,-,20200217
渝北区,15,7,-,20200217
南岸区,15,3,-,20200217
大足区,14,3,-,20200217
石柱县,14,5,-,20200217
巫溪县,13,8,-,20200217
丰都县,10,3,-,20200217
巫山县,10,5,-,20200217
璧山区,9,5,-,20200217
铜梁区,9,3,-,20200217
荣昌区,9,3,-,20200217
沙坪坝区,8,1,-,20200217
大渡口区,7,5,-,20200217
巴南区,6,1,-,20200217
永川区,5,2,-,20200217
梁平区,4,4,-,20200217
江津区,4,2,-,20200217
高新区,4,1,-,20200217
涪陵区,3,1,-,20200217
城口县,2,2,-,20200217
黔江区,2,2,-,20200217
彭水县,2,-,-,20200217
武隆县,1,1,-,20200217
秀山县,1,1,-,20200217
酉阳县,1,-,-,20200217
万盛经开区,1,-,-,20200217
青岛,57,26,1,20200217
济宁,52,18,-,20200217
济南,47,11,-,20200217
临沂,47,32,-,20200217
烟台,47,13,-,20200217
潍坊,44,10,-,20200217
威海,38,9,-,20200217
聊城,38,11,-,20200217
德州,37,7,1,20200217
泰安,32,5,-,20200217
淄博,29,4,-,20200217
枣庄,24,4,-,20200217
菏泽,18,13,-,20200217
日照,16,3,-,20200217
滨州,15,9,-,20200217
成都,140,53,3,20200217
甘孜州,57,3,-,20200217
达州,38,6,-,20200217
南充,35,9,-,20200217
广安,30,10,-,20200217
巴中,24,3,-,20200217
内江,22,5,-,20200217
绵阳,22,6,-,20200217
泸州,19,3,-,20200217
遂宁,17,4,-,20200217
德阳,17,-,-,20200217
凉山州,13,5,-,20200217
攀枝花,13,10,-,20200217
宜宾,11,6,-,20200217
自贡,9,2,-,20200217
眉山,8,2,-,20200217
雅安,7,2,-,20200217
广元,6,3,-,20200217
乐山,3,2,-,20200217
资阳,3,2,-,20200217
阿坝州,1,-,-,20200217
哈尔滨,188,32,3,20200217
双鸭山,50,1,2,20200217
鸡西,46,2,-,20200217
绥化,46,13,4,20200217
齐齐哈尔,42,10,1,20200217
大庆,20,3,1,20200217
七台河,16,4,-,20200217
佳木斯,15,11,-,20200217
黑河,14,-,-,20200217
牡丹江,12,1,-,20200217
鹤岗,5,2,-,20200217
大兴安岭地区,2,1,-,20200217
伊春,1,-,-,20200217
海淀区,60,-,-,20200217
朝阳区,58,-,-,20200217
西城区,46,-,-,20200217
大兴区,39,16,-,20200217
丰台区,39,-,-,20200217
昌平区,25,-,-,20200217
通州区,18,1,-,20200217
房山区,16,-,-,20200217
石景山区,14,1,-,20200217
东城区,12,1,-,20200217
顺义区,10,-,-,20200217
怀柔区,7,-,-,20200217
密云区,7,-,-,20200217
门头沟区,3,-,-,20200217
延庆区,1,-,-,20200217
外地来京人员,26,2,-,20200217
待确认,-,93,4,20200217
浦东新区,59,31,-,20200217
宝山区,21,6,-,20200217
闵行区,18,8,-,20200217
徐汇区,18,4,-,20200217
静安区,16,7,-,20200217
松江区,14,2,-,20200217
长宁区,13,7,-,20200217
普陀区,11,3,-,20200217
嘉定区,9,2,-,20200217
杨浦区,9,3,-,20200217
奉贤区,9,1,-,20200217
虹口区,7,4,-,20200217
黄浦区,6,2,-,20200217
青浦区,5,5,-,20200217
崇明区,4,-,-,20200217
金山区,3,2,-,20200217
外地来沪人员,109,53,-,20200217
待确认,-,21,1,20200217
唐山,51,9,-,20200217
沧州,47,18,2,20200217
张家口,34,9,-,20200217
保定,32,21,-,20200217
邯郸,31,10,-,20200217
廊坊,30,14,-,20200217
石家庄,28,7,-,20200217
邢台,23,10,1,20200217
秦皇岛,10,3,-,20200217
衡水,8,4,-,20200217
承德,7,4,-,20200217
待确认,-,2,-,20200217
福州,69,23,-,20200217
莆田,55,12,-,20200217
泉州,46,13,-,20200217
厦门,35,6,-,20200217
宁德,25,6,-,20200217
南平,20,7,-,20200217
漳州,20,6,-,20200217
三明,14,3,-,20200217
龙岩,6,1,-,20200217
待确认,-,7,-,20200217
西安,117,30,-,20200217
安康,25,7,-,20200217
汉中,25,1,-,20200217
咸阳,17,6,-,20200217
渭南,15,2,-,20200217
宝鸡,13,8,-,20200217
延安,8,6,-,20200217
铜川,8,4,-,20200217
商洛,7,1,-,20200217
榆林,3,1,-,20200217
韩城,1,1,-,20200217
杨凌示范区,1,-,-,20200217
待确认,-,7,-,20200217
南宁,51,14,-,20200217
北海,43,9,1,20200217
桂林,31,10,-,20200217
柳州,24,8,-,20200217
河池,22,-,1,20200217
防城港,18,1,-,20200217
来宾,11,-,-,20200217
玉林,10,1,-,20200217
钦州,8,1,-,20200217
贵港,8,2,-,20200217
梧州,5,5,-,20200217
贺州,4,-,-,20200217
百色,3,-,-,20200217
昆明,51,11,-,20200217
昭通,25,2,-,20200217
西双版纳傣族自治州,15,3,-,20200217
玉溪,14,3,-,20200217
大理州,13,6,-,20200217
曲靖,13,5,-,20200217
保山,9,2,-,20200217
红河州,8,3,-,20200217
丽江,7,5,-,20200217
德宏州,5,2,-,20200217
普洱,4,1,-,20200217
楚雄州,4,1,-,20200217
文山,2,-,-,20200217
临沧,1,1,-,20200217
三亚,54,15,1,20200217
海口,33,12,-,20200217
儋州,15,7,-,20200217
万宁,13,4,-,20200217
澄迈,9,1,1,20200217
昌江黎族自治县,7,-,-,20200217
琼海,6,3,1,20200217
临高,6,3,-,20200217
陵水黎族自治县,4,-,-,20200217
东方,3,2,-,20200217
定安,3,2,1,20200217
文昌,3,1,-,20200217
保亭黎族苗族自治县,3,1,-,20200217
乐东黎族自治县,2,-,-,20200217
琼中黎族苗族自治县,1,1,-,20200217
贵阳,36,10,-,20200217
遵义,32,5,-,20200217
毕节地区,23,7,-,20200217
黔南州,17,6,-,20200217
六盘水,10,3,1,20200217
黔东南州,10,4,-,20200217
铜仁地区,10,7,-,20200217
黔西南州,4,4,-,20200217
安顺,4,1,-,20200217
晋中,36,13,-,20200217
运城,19,13,-,20200217
太原,19,6,-,20200217
大同,12,4,-,20200217
晋城,9,2,-,20200217
长治,8,1,-,20200217
朔州,7,2,-,20200217
忻州,7,1,-,20200217
吕梁,6,6,-,20200217
阳泉,4,1,-,20200217
临汾,2,1,-,20200217
宝坻区,50,11,1,20200217
河东区,15,7,-,20200217
河北区,12,7,-,20200217
和平区,6,4,-,20200217
南开区,6,1,-,20200217
北辰区,6,1,-,20200217
西青区,4,3,-,20200217
河西区,4,2,-,20200217
宁河区,4,-,-,20200217
东丽区,4,1,-,20200217
滨海新区,3,1,-,20200217
红桥区,2,2,-,20200217
武清区,2,1,-,20200217
津南区,1,1,-,20200217
外地来津人员,6,3,-,20200217
待确认,-,-,2,20200217
沈阳,28,17,-,20200217
大连,19,5,-,20200217
葫芦岛,12,-,1,20200217
锦州,12,6,-,20200217
盘锦,11,-,-,20200217
阜新,8,-,-,20200217
铁岭,7,1,-,20200217
丹东,7,4,-,20200217
朝阳,6,2,-,20200217
鞍山,4,-,-,20200217
辽阳,3,2,-,20200217
本溪,3,1,-,20200217
营口,1,1,-,20200217
待确认,-,2,-,20200217
兰州,35,17,2,20200217
天水,12,9,-,20200217
平凉,9,1,-,20200217
定西,9,8,-,20200217
甘南州,8,4,-,20200217
陇南,4,3,-,20200217
白银,4,1,-,20200217
临夏州,3,3,-,20200217
庆阳,3,2,-,20200217
张掖,2,2,-,20200217
金昌,1,1,-,20200217
待确认,-,3,-,20200217
长春,45,16,-,20200217
四平,14,4,1,20200217
辽源,7,1,-,20200217
公主岭,6,2,-,20200217
延边,5,2,-,20200217
吉林市,5,3,-,20200217
通化,3,-,-,20200217
松原,2,1,-,20200217
白城,1,-,-,20200217
梅河口,1,1,-,20200217
乌鲁木齐,23,4,-,20200217
伊犁州,18,4,-,20200217
第四师,10,-,-,20200217
第九师,4,-,-,20200217
昌吉州,4,-,-,20200217
第八师,3,1,-,20200217
吐鲁番地区,3,1,-,20200217
巴音郭楞蒙古自治州,3,-,-,20200217
第十二师,3,-,-,20200217
第六师,2,-,-,20200217
第七师,1,1,-,20200217
阿克苏地区,1,1,-,20200217
待确认,-,-,1,20200217
包头,11,-,-,20200217
鄂尔多斯,11,3,-,20200217
赤峰,9,2,-,20200217
锡林郭勒盟,8,1,-,20200217
巴彦淖尔,8,-,-,20200217
呼和浩特,7,-,-,20200217
呼伦贝尔,6,1,-,20200217
通辽,6,-,-,20200217
乌兰察布,3,1,-,20200217
乌海,2,-,-,20200217
兴安盟,1,-,-,20200217
银川,33,20,-,20200217
吴忠,27,6,-,20200217
固原,5,2,-,20200217
中卫,3,3,-,20200217
宁东管委会,1,1,-,20200217
石嘴山,1,1,-,20200217
西宁,15,9,-,20200217
海北州,3,0,-,20200217
待确认,-,4,-,20200217
拉萨,1,1,-,20200217
武汉,30176,15829,2132,20200228
孝感,1574,1829,114,20200228
黄冈,749,2041,114,20200228
荆州,620,913,46,20200228
鄂州,661,685,43,20200228
随州,529,740,38,20200228
襄阳,390,753,32,20200228
黄石,327,653,33,20200228
宜昌,471,429,31,20200228
荆门,353,534,37,20200228
咸宁,181,644,11,20200228
十堰,276,389,6,20200228
仙桃,168,388,19,20200228
天门,151,332,13,20200228
恩施,75,172,4,20200228
潜江,90,99,9,20200228
神农架林区,1,10,0,20200228
深圳,133,281,3,20200228
广州,105,240,1,20200228
珠海,34,63,1,20200228
东莞,42,55,1,20200228
佛山,37,47,-,20200228
中山,8,58,-,20200228
惠州,8,54,-,20200228
汕头,3,22,-,20200228
江门,10,13,-,20200228
湛江,5,17,-,20200228
肇庆,5,13,1,20200228
梅州,4,12,-,20200228
茂名,5,9,-,20200228
阳江,4,10,-,20200228
清远,0,12,-,20200228
韶关,1,9,-,20200228
揭阳,3,5,-,20200228
汕尾,0,5,-,20200228
潮州,0,5,-,20200228
河源,0,4,-,20200228
待确认,0,2,-,20200228
信阳,40,232,2,20200228
郑州,31,126,-,20200228
南阳,24,129,3,20200228
驻马店,2,137,-,20200228
商丘,7,81,3,20200228
周口,20,56,-,20200228
平顶山,4,53,1,20200228
新乡,3,51,3,20200228
安阳,9,44,-,20200228
许昌,3,36,-,20200228
漯河,7,28,-,20200228
焦作,2,29,1,20200228
洛阳,4,26,1,20200228
开封,8,18,-,20200228
鹤壁,2,17,-,20200228
濮阳,6,11,-,20200228
三门峡,0,6,1,20200228
济源,2,3,-,20200228
待确认,0,29,5,20200228
温州,98,405,1,20200228
杭州,18,151,-,20200228
宁波,19,138,-,20200228
台州,40,106,-,20200228
金华,5,50,-,20200228
嘉兴,11,34,-,20200228
绍兴,6,36,-,20200228
省十里丰监狱,31,5,-,20200228
丽水,0,17,-,20200228
衢州,3,11,-,20200228
湖州,1,9,-,20200228
舟山,3,7,-,20200228
待确认,0,6,-,20200228
长沙,68,172,2,20200228
岳阳,42,113,1,20200228
邵阳,6,95,1,20200228
常德,10,72,-,20200228
株洲,18,62,-,20200228
娄底,16,60,-,20200228
益阳,1,58,-,20200228
衡阳,4,44,-,20200228
永州,2,42,-,20200228
怀化,0,40,-,20200228
郴州,5,34,-,20200228
湘潭,3,33,-,20200228
湘西州,0,8,-,20200228
张家界,0,5,-,20200228
合肥,35,138,1,20200228
蚌埠,19,136,5,20200228
阜阳,27,128,-,20200228
亳州,9,99,-,20200228
安庆,3,80,-,20200228
六安,16,53,-,20200228
宿州,8,33,-,20200228
马鞍山,8,30,-,20200228
芜湖,4,30,-,20200228
铜陵,1,28,-,20200228
淮北,5,22,-,20200228
淮南,6,21,-,20200228
池州,4,13,-,20200228
滁州,3,10,-,20200228
黄山,3,6,-,20200228
宣城,2,4,-,20200228
南昌,32,198,-,20200228
新余,12,118,-,20200228
上饶,14,109,-,20200228
九江,27,91,-,20200228
宜春,10,96,-,20200228
赣州,12,63,1,20200228
抚州,11,61,-,20200228
萍乡,10,23,-,20200228
吉安,7,15,-,20200228
鹰潭,6,12,-,20200228
景德镇,3,3,-,20200228
赣江新区,0,1,-,20200228
济宁,213,45,-,20200228
青岛,14,45,1,20200228
临沂,4,45,-,20200228
济南,22,25,-,20200228
烟台,17,30,-,20200228
潍坊,17,27,-,20200228
威海,10,28,-,20200228
聊城,5,33,-,20200228
德州,19,16,2,20200228
泰安,7,26,2,20200228
淄博,8,21,1,20200228
枣庄,2,22,-,20200228
菏泽,1,17,-,20200228
日照,4,12,-,20200228
滨州,3,12,-,20200228
南京,35,58,-,20200228
苏州,25,62,-,20200228
徐州,8,71,-,20200228
淮安,11,55,-,20200228
无锡,7,48,-,20200228
常州,3,48,-,20200228
连云港,13,35,-,20200228
南通,3,37,-,20200228
泰州,0,37,-,20200228
盐城,2,25,-,20200228
扬州,6,17,-,20200228
宿迁,1,12,-,20200228
镇江,2,10,-,20200228
万州区,33,81,4,20200228
江北区,11,17,-,20200228
云阳县,4,21,-,20200228
綦江区,10,13,-,20200228
合川区,8,15,-,20200228
奉节县,5,17,-,20200228
长寿区,8,14,-,20200228
开州区,1,19,1,20200228
忠县,3,18,-,20200228
九龙坡区,7,13,1,20200228
垫江县,8,12,-,20200228
渝中区,3,17,-,20200228
潼南区,11,7,-,20200228
两江新区,4,13,-,20200228
渝北区,4,13,-,20200228
南岸区,7,8,-,20200228
石柱县,3,12,-,20200228
大足区,4,10,-,20200228
巫溪县,2,12,-,20200228
丰都县,5,5,-,20200228
巫山县,2,8,-,20200228
铜梁区,6,4,-,20200228
璧山区,1,8,-,20200228
荣昌区,3,6,-,20200228
沙坪坝区,6,3,-,20200228
大渡口区,1,6,-,20200228
巴南区,3,3,-,20200228
永川区,0,5,-,20200228
涪陵区,3,2,-,20200228
梁平区,0,4,-,20200228
江津区,0,4,-,20200228
高新区,0,4,-,20200228
城口县,0,2,-,20200228
黔江区,0,2,-,20200228
彭水县,1,1,-,20200228
武隆县,0,1,-,20200228
秀山县,0,1,-,20200228
酉阳县,0,1,-,20200228
万盛经开区,1,0,-,20200228
成都,55,85,3,20200228
甘孜州,55,23,-,20200228
达州,16,26,-,20200228
南充,16,23,-,20200228
广安,9,21,-,20200228
巴中,13,11,-,20200228
泸州,4,20,-,20200228
内江,4,18,-,20200228
绵阳,7,15,-,20200228
德阳,8,10,-,20200228
遂宁,2,15,-,20200228
攀枝花,0,16,-,20200228
凉山州,3,10,-,20200228
宜宾,2,10,-,20200228
自贡,0,9,-,20200228
眉山,2,6,-,20200228
雅安,1,6,-,20200228
广元,0,6,-,20200228
资阳,2,2,-,20200228
乐山,0,3,-,20200228
阿坝州,0,1,-,20200228
哈尔滨,109,85,4,20200228
双鸭山,17,32,3,20200228
绥化,8,35,4,20200228
鸡西,17,29,-,20200228
齐齐哈尔,9,33,1,20200228
大庆,9,16,1,20200228
七台河,4,13,-,20200228
佳木斯,0,15,-,20200228
牡丹江,5,9,-,20200228
黑河,5,9,-,20200228
鹤岗,1,4,-,20200228
大兴安岭地区,0,2,-,20200228
伊春,0,1,-,20200228
朝阳区,70,-,-,20200228
海淀区,62,-,-,20200228
西城区,53,-,-,20200228
丰台区,42,-,-,20200228
大兴区,23,16,-,20200228
昌平区,26,3,-,20200228
通州区,18,1,-,20200228
房山区,16,0,-,20200228
石景山区,6,8,-,20200228
东城区,12,1,-,20200228
顺义区,10,-,-,20200228
怀柔区,4,3,-,20200228
密云区,7,-,-,20200228
门头沟区,3,-,-,20200228
延庆区,1,-,-,20200228
外地来京人员,23,2,-,20200228
待确认,0,223,7,20200228
浦东新区,8,52,-,20200228
宝山区,8,13,-,20200228
闵行区,1,18,-,20200228
徐汇区,3,15,-,20200228
静安区,3,13,-,20200228
松江区,3,11,-,20200228
长宁区,0,13,-,20200228
普陀区,2,9,-,20200228
嘉定区,2,7,-,20200228
杨浦区,1,8,-,20200228
奉贤区,1,8,-,20200228
虹口区,1,6,-,20200228
黄浦区,2,4,-,20200228
青浦区,1,5,-,20200228
金山区,1,3,-,20200228
崇明区,1,3,-,20200228
外地来沪人员,20,91,-,20200228
待确认,0,-,3,20200228
唐山,17,40,1,20200228
沧州,4,41,3,20200228
张家口,8,33,-,20200228
保定,0,32,-,20200228
邯郸,2,30,-,20200228
廊坊,0,30,-,20200228
石家庄,5,24,-,20200228
邢台,0,22,1,20200228
秦皇岛,0,9,1,20200228
衡水,0,8,-,20200228
承德,0,7,-,20200228
福州,2,69,1,20200228
莆田,20,36,-,20200228
泉州,17,30,-,20200228
厦门,1,34,-,20200228
宁德,3,23,-,20200228
南平,6,14,-,20200228
漳州,5,15,-,20200228
三明,2,12,-,20200228
龙岩,0,6,-,20200228
南宁,9,46,-,20200228
北海,11,32,1,20200228
桂林,8,24,-,20200228
河池,19,8,1,20200228
柳州,9,15,-,20200228
防城港,11,8,-,20200228
玉林,4,7,-,20200228
来宾,8,3,-,20200228
钦州,1,7,-,20200228
贵港,2,6,-,20200228
梧州,0,5,-,20200228
贺州,0,4,-,20200228
百色,0,3,-,20200228
西安,24,95,1,20200228
安康,6,20,-,20200228
汉中,8,18,-,20200228
咸阳,2,15,-,20200228
渭南,6,9,-,20200228
宝鸡,1,12,-,20200228
延安,0,8,-,20200228
铜川,2,6,-,20200228
商洛,1,6,-,20200228
榆林,0,3,-,20200228
韩城,0,1,-,20200228
杨凌示范区,0,1,-,20200228
待确认,0,3,-,20200228
昆明,5,48,-,20200228
昭通,5,20,-,20200228
西双版纳傣族自治州,0,14,1,20200228
玉溪,1,12,1,20200228
大理州,1,12,-,20200228
曲靖,1,12,-,20200228
红河州,1,8,-,20200228
保山,1,8,-,20200228
丽江,0,7,-,20200228
德宏州,1,4,-,20200228
普洱,0,4,-,20200228
楚雄州,0,4,-,20200228
文山,0,2,-,20200228
临沧,0,1,-,20200228
三亚,10,43,1,20200228
海口,8,31,-,20200228
儋州,2,12,1,20200228
万宁,2,11,-,20200228
澄迈,2,6,1,20200228
昌江黎族自治县,4,3,-,20200228
琼海,1,4,1,20200228
临高,0,6,-,20200228
陵水黎族自治县,0,4,-,20200228
东方,1,2,-,20200228
定安,0,2,1,20200228
文昌,0,3,-,20200228
保亭黎族苗族自治县,2,1,-,20200228
乐东黎族自治县,0,2,-,20200228
琼中黎族苗族自治县,0,1,-,20200228
待确认,0,1,-,20200228
贵阳,8,27,1,20200228
遵义,13,19,-,20200228
毕节地区,8,15,-,20200228
黔南州,2,15,-,20200228
六盘水,1,8,1,20200228
黔东南州,0,10,-,20200228
铜仁地区,0,10,-,20200228
黔西南州,0,4,-,20200228
安顺,0,4,-,20200228
宝坻区,19,40,1,20200228
河东区,4,11,-,20200228
河北区,2,10,-,20200228
和平区,1,5,-,20200228
南开区,2,4,-,20200228
北辰区,2,4,-,20200228
西青区,0,4,-,20200228
河西区,0,4,-,20200228
宁河区,2,2,-,20200228
东丽区,0,4,-,20200228
滨海新区,0,3,-,20200228
红桥区,0,2,-,20200228
津南区,1,1,-,20200228
武清区,0,2,-,20200228
外地来津人员,0,6,-,20200228
待确认,0,-,2,20200228
晋中,11,26,-,20200228
太原,2,18,-,20200228
运城,1,18,-,20200228
大同,4,8,-,20200228
晋城,3,7,-,20200228
朔州,2,6,-,20200228
长治,1,7,-,20200228
忻州,1,6,-,20200228
吕梁,0,6,-,20200228
阳泉,0,4,-,20200228
临汾,0,2,-,20200228
沈阳,2,26,-,20200228
大连,7,12,-,20200228
葫芦岛,6,5,1,20200228
锦州,3,9,-,20200228
盘锦,0,11,-,20200228
阜新,2,6,-,20200228
铁岭,5,2,-,20200228
丹东,1,6,-,20200228
朝阳,3,3,-,20200228
鞍山,4,0,-,20200228
辽阳,0,3,-,20200228
本溪,0,3,-,20200228
营口,0,1,-,20200228
待确认,0,6,-,20200228
长春,8,37,-,20200228
四平,3,11,1,20200228
辽源,3,4,-,20200228
通化,3,3,-,20200228
公主岭,1,5,-,20200228
延边,0,5,-,20200228
吉林市,0,5,-,20200228
松原,0,2,-,20200228
白城,1,0,-,20200228
梅河口,0,1,-,20200228
兰州,2,32,2,20200228
天水,0,12,-,20200228
平凉,3,6,-,20200228
定西,1,8,-,20200228
甘南州,0,8,-,20200228
陇南,0,4,-,20200228
白银,0,4,-,20200228
临夏州,0,3,-,20200228
庆阳,1,2,-,20200228
张掖,0,2,-,20200228
金昌,0,1,-,20200228
